,Unnamed: 0,FIRE_YEAR,STAT_CAUSE_DESCR,LATITUDE,LONGITUDE,STATE,DISCOVERY_DATE,FIRE_SIZE,DATE,zipcode,address
19622,26645,2015,Missing/Undefined,35.041325,-120.474252,CA,2457204.5,0.01,2015-07-01,96086,"CA 96, Walker Creek, Seiad Valley, Siskiyou County, California, 96086, United States"
19623,26656,2015,Smoking,34.013522,-117.979114,CA,2457208.5,0.12,2015-07-05,96153,"Pacific Crest National Scenic Trail #2000, Atwood Tract, Echo Lake, El Dorado County, California, 96153, United States"
19624,26657,2015,Arson,36.412229,-118.928299,CA,2457289.5,12.4,2015-09-24,95705,"Saxon Creek Trail, El Dorado County, California, 95705, United States"
19625,26660,2015,Equipment Use,38.101894,-121.159692,CA,2457271.5,0.15,2015-09-06,93143,"Brockway Spring, Beaver Street Extension, Kings Beach, Placer County, California, 93143, United States"
19626,26661,2015,Smoking,37.426068,-120.771137,CA,2457207.5,1.0,2015-07-04,96153,"Pacific Crest National Scenic Trail #2000, Atwood Tract, Echo Lake, El Dorado County, California, 96153, United States"
19627,26665,2015,Miscellaneous,37.10516,-121.8903,CA,2457274.5,0.5,2015-09-09,96150,"Ormsby Drive, El Dorado County, California, 96150, United States"
19628,26667,2015,Debris Burning,39.377918,-121.687899,CA,2457289.5,0.5,2015-09-24,96141,"Noonchester Mine Road, Placer County, California, 96141, United States"
19629,26668,2015,Miscellaneous,36.975,-119.334444,CA,2457204.5,0.01,2015-07-01,96154,"FS15N, Twin Peaks Estates, Tahoe City, Placer County, California, 96154, United States"
19630,26670,2015,Arson,38.687573,-120.943026,CA,2457273.5,0.01,2015-09-08,96140,"Tahoe Rim Trail, Placer County, California, 96140, United States"
19631,26674,2015,Missing/Undefined,36.966735,-120.084525,CA,2457227.5,1.0,2015-07-24,93563,"Sycamore Flat, Big Rock Creek Road, Old Point Comfort, Los Angeles County, California, 93563, United States"
19632,26675,2015,Miscellaneous,37.879551,-120.457313,CA,2457283.5,1.5,2015-09-18,93563,"Big Rock Creek Road, Old Point Comfort, Los Angeles County, California, 93563, United States"
19633,26680,2015,Miscellaneous,40.351233,-122.283233,CA,2457292.5,0.68,2015-09-27,93532,"47308, Old Ridge Route, Los Angeles County, California, 93532, United States"
19634,26681,2015,Arson,37.303037,-119.5806,CA,2457295.5,0.2,2015-09-30,91384,"Golden State Freeway, Castaic, Los Angeles County, California, 91384, United States"
19635,26682,2015,Miscellaneous,38.09442,-120.945052,CA,2457291.5,0.3,2015-09-26,91384,"32556, Golden State Freeway, Castaic, Los Angeles County, California, 91384, United States"
19636,26683,2015,Missing/Undefined,37.43277,-122.296186,CA,2457262.5,0.1,2015-08-28,91384,"Golden State Freeway, Castaic, Los Angeles County, California, 91384, United States"
19637,26684,2015,Miscellaneous,37.138376,-119.309298,CA,2457291.5,1.0,2015-09-26,93532,"43354, Lake Hughes Road, Lake Hughes, Los Angeles County, California, 93532, United States"
19638,26685,2015,Arson,37.488848,-119.966419,CA,2457277.5,0.1,2015-09-12,91390,"33198, Bouquet Canyon Road, Lincoln Crest, Santa Clarita, Los Angeles County, California, 91390, United States"
19639,26687,2015,Miscellaneous,36.803003,-119.717395,CA,2457209.5,0.01,2015-07-06,91390,"14078, Sierra Highway, The Oaks, Los Angeles County, California, 91390, United States"
19640,26689,2015,Miscellaneous,33.562028,-116.078955,CA,2457220.5,1.0,2015-07-17,92396,"Angeles Crest Highway, Wrightwood, San Bernardino County, California, 92396, United States"
19641,26697,2015,Miscellaneous,36.95195,-119.912089,CA,2457207.5,1.5,2015-07-04,91387,"Mandalay Road, Sand Canyon, Santa Clarita, Los Angeles County, California, 91387, United States"
19642,26699,2015,Missing/Undefined,37.393143,-120.736662,CA,2457287.5,0.2,2015-09-22,91384,"Golden State Freeway, Castaic, Los Angeles County, California, 91384, United States"
19643,26702,2015,Missing/Undefined,33.744975,-117.94922,CA,2457236.5,0.01,2015-08-02,91387,"Placerita Canyon Road, Santa Clarita, Los Angeles County, California, 91387, United States"
19644,26703,2015,Miscellaneous,36.472244,-121.727277,CA,2457274.5,0.05,2015-09-09,91387,"Santa Clarita, Los Angeles County, California, 91387, United States"
19645,26706,2015,Missing/Undefined,34.117997,-117.247344,CA,2457209.5,0.01,2015-07-06,91384,"Lake Hughes Road, Castaic, Los Angeles County, California, 91384, United States"
19646,26707,2015,Lightning,37.700505,-120.491986,CA,2457205.5,0.28,2015-07-02,91384,"Golden State Freeway, Castaic, Los Angeles County, California, 91384, United States"
19647,26708,2015,Miscellaneous,37.029311,-122.02746,CA,2457271.5,0.1,2015-09-06,91384,"Golden State Freeway, Castaic, Los Angeles County, California, 91384, United States"
19648,26711,2015,Miscellaneous,37.793333,-121.8585,CA,2457220.5,1.0,2015-07-17,91384,"Golden State Freeway, Castaic, Los Angeles County, California, 91384, United States"
19649,26713,2015,Miscellaneous,37.209212,-119.733836,CA,2457247.5,0.25,2015-08-13,91351,"16226, Vasquez Canyon Road, Los Angeles County, California, 91351, United States"
19650,26719,2015,Missing/Undefined,36.92366,-120.02176,CA,2457205.5,0.01,2015-07-02,93551,"Antelope Valley Freeway, Los Angeles County, California, 93551, United States"
19651,26720,2015,Missing/Undefined,37.076633,-121.523383,CA,2457217.5,0.25,2015-07-14,91384,"32575, Golden State Freeway, Castaic, Los Angeles County, California, 91384, United States"
19652,26721,2015,Smoking,37.280532,-120.451635,CA,2457230.5,1.96,2015-07-27,91350,"27559, Catala Avenue, Rancho Santa Clarita, Santa Clarita, Los Angeles County, California, 91350, United States"
19653,26722,2015,Miscellaneous,41.246433,-122.140717,CA,2457260.5,0.47,2015-08-26,91390,"28515, Horseshoe Circle, Santa Clarita, Los Angeles County, California, 91390, United States"
19654,26726,2015,Missing/Undefined,33.94934,-116.972928,CA,2457218.5,0.1,2015-07-15,93532,"14799, Flintstone Drive, Los Angeles County, California, 93532, United States"
19655,26728,2015,Equipment Use,39.854824,-121.919338,CA,2457228.5,7.0,2015-07-25,93510,"Los Angeles County, California, 93510, United States"
19656,26729,2015,Miscellaneous,33.505786,-117.19077,CA,2457236.5,0.1,2015-08-02,93551,"Antelope Valley Freeway, Los Angeles County, California, 93551, United States"
19657,26730,2015,Missing/Undefined,38.343101,-121.964477,CA,2457204.5,0.01,2015-07-01,93551,"Antelope Valley Freeway, Los Angeles County, California, 93551, United States"
19658,26731,2015,Missing/Undefined,37.050315,-119.510086,CA,2457245.5,0.7,2015-08-11,91390,"33101, Bouquet Canyon Road, Lincoln Crest, Santa Clarita, Los Angeles County, California, 91390, United States"
19659,26732,2015,Miscellaneous,40.963967,-121.945583,CA,2457212.5,1.0,2015-07-09,93510,"6299, Valley Sage Road, Los Angeles County, California, 93510, United States"
19660,26734,2015,Lightning,35.966303,-121.117517,CA,2457204.5,0.1,2015-07-01,93550,"31798, Angeles Forest Highway, Los Angeles County, California, 93550, United States"
19661,26735,2015,Debris Burning,37.744877,-120.129394,CA,2457227.5,1.0,2015-07-24,92397,"Lone Pine Canyon Road, Wrightwood, San Bernardino County, California, 92397, United States"
19662,26736,2015,Missing/Undefined,38.751648,-121.432636,CA,2457210.5,12.0,2015-07-07,93551,"Antelope Valley Freeway, Los Angeles County, California, 93551, United States"
19663,26739,2015,Arson,36.09979,-120.418499,CA,2457224.5,0.1,2015-07-21,93563,"Apple Tree Campground, Big Pines Highway, Jackson Lake, Big Pines, Los Angeles County, California, 93563, United States"
19664,26741,2015,Lightning,33.311414,-116.952939,CA,2457205.5,0.25,2015-07-02,93510,"33313, Big Springs Road, Los Angeles County, California, 93510, United States"
19665,26743,2015,Equipment Use,37.433724,-120.675472,CA,2457262.5,0.33,2015-08-28,91351,"Santa Clara River Trail, Santa Clarita, Los Angeles County, California, 91351, United States"
19666,26744,2015,Children,33.787296,-117.006785,CA,2457208.5,1.0,2015-07-05,91350,"14687, Sierra Highway, The Oaks, Los Angeles County, California, 91350, United States"
19667,26747,2015,Debris Burning,38.554682,-123.263279,CA,2457282.5,0.01,2015-09-17,91390,"36998, Clear Creek Road, Los Angeles County, California, 91390, United States"
19668,26748,2015,Miscellaneous,39.343083,-121.335545,CA,2457283.5,0.25,2015-09-18,93551,"Antelope Valley Freeway, Los Angeles County, California, 93551, United States"
19669,26750,2015,Equipment Use,37.065329,-120.202413,CA,2457225.5,0.25,2015-07-22,93563,"Apple Tree Campground, Big Pines Highway, Jackson Lake, Big Pines, Los Angeles County, California, 93563, United States"
19670,26752,2015,Missing/Undefined,37.552583,-122.37755,CA,2457278.5,0.1,2015-09-13,93510,"32702, El Sastre Road, Los Angeles County, California, 93510, United States"
19671,26753,2015,Miscellaneous,39.95235,-122.229583,CA,2457215.5,5.3,2015-07-12,93532,"Pine Canyon Road, Lake Hughes, Los Angeles County, California, 93532, United States"
19672,26754,2015,Missing/Undefined,37.307958,-119.651478,CA,2457251.5,0.2,2015-08-17,93551,"Antelope Valley Freeway, Los Angeles County, California, 93551, United States"
19673,26755,2015,Miscellaneous,36.686128,-119.041099,CA,2457227.5,1.0,2015-07-24,91355-3054,"Golden State Freeway, Santa Clarita, Los Angeles County, California, 91355-3054, United States"
19674,26756,2015,Miscellaneous,37.607401,-120.282503,CA,2457279.5,2.0,2015-09-14,91759,"Barrett Stoddard Truck Trail, Los Angeles County, California, 91759, United States"
19675,26757,2015,Debris Burning,39.334273,-121.681332,CA,2457280.5,0.02,2015-09-15,91702-3221,"San Gabriel River Bike Path, Azusa, Los Angeles County, California, 91702-3221, United States"
19676,26758,2015,Miscellaneous,38.263333,-120.483889,CA,2457261.5,2.0,2015-08-27,91702-3221,"San Gabriel River Bike Path, Azusa, Los Angeles County, California, 91702-3221, United States"
19677,26759,2015,Debris Burning,38.470411,-123.026533,CA,2457257.5,0.01,2015-08-23,91741,"Upper Colby Trail, Glendora, Los Angeles County, California, 91741, United States"
19678,26760,2015,Miscellaneous,38.886023,-121.098894,CA,2457227.5,0.1,2015-07-24,91702-3221,"San Gabriel River Bike Path, Azusa, Los Angeles County, California, 91702-3221, United States"
19679,26761,2015,Missing/Undefined,38.179053,-120.917922,CA,2457205.5,0.1,2015-07-02,91737:91784,"Mount Baldy Road, Los Angeles County, California, 91737:91784, United States"
19680,26763,2015,Miscellaneous,36.647368,-119.38606,CA,2457263.5,0.05,2015-08-29,91702,"9781, San Gabriel Canyon Road, Los Angeles County, California, 91702, United States"
19681,26764,2015,Missing/Undefined,38.293861,-120.933287,CA,2457279.5,0.5,2015-09-14,91773,"San Dimas Canyon Nature Center, Sycamore Canyon Road, San Dimas, Los Angeles County, California, 91773, United States"
19682,26765,2015,Missing/Undefined,38.171384,-121.160924,CA,2457235.5,0.1,2015-08-01,91750,"2483, San Dimas Canyon Road, Los Angeles County, California, 91750, United States"
19683,26766,2015,Missing/Undefined,36.69267,-119.727188,CA,2457238.5,0.25,2015-08-04,91773,"2751, San Dimas Canyon Road, La Verne, Los Angeles County, California, 91773, United States"
19684,26767,2015,Miscellaneous,37.579731,-119.851818,CA,2457257.5,0.1,2015-08-23,91773,"Sycamore Canyon Road, San Dimas, Los Angeles County, California, 91773, United States"
19685,26769,2015,Miscellaneous,37.91985,-121.942967,CA,2457268.5,0.02,2015-09-03,91773,"1690, Sycamore Canyon Road, San Dimas, Los Angeles County, California, 91773, United States"
19686,26770,2015,Missing/Undefined,37.332125,-120.44418,CA,2457261.5,0.1,2015-08-27,91750,"6167, Stephens Ranch Road, La Verne, Los Angeles County, California, 91750, United States"
19687,26772,2015,Miscellaneous,40.028149,-122.126309,CA,2457291.5,0.02,2015-09-26,91702,"2101, San Gabriel Canyon Road, Azusa, Los Angeles County, California, 91702, United States"
19688,26775,2015,Miscellaneous,39.407265,-121.502058,CA,2457249.5,1.0,2015-08-15,91773,"Sycamore Canyon Road, Los Angeles County, California, 91773, United States"
19689,26777,2015,Lightning,40.607479,-123.00412,CA,2457213.5,0.01,2015-07-10,91702-3221,"San Gabriel River Bike Path, Irwindale, Los Angeles County, California, 91702-3221, United States"
19690,26778,2015,Missing/Undefined,36.403444,-121.316493,CA,2457265.5,0.1,2015-08-31,91741,"Glendora Mountain Road, Glendora, Los Angeles County, California, 91741, United States"
19691,26779,2015,Missing/Undefined,39.81258,-122.197289,CA,2457245.5,0.25,2015-08-11,91750,"San Dimas Canyon Road, La Verne, Los Angeles County, California, 91750, United States"
19692,26781,2015,Miscellaneous,39.30072,-121.376961,CA,2457247.5,5.2,2015-08-13,91773,"9398, San Dimas Canyon Road, La Verne, Los Angeles County, California, 91773, United States"
19693,26783,2015,Missing/Undefined,39.190333,-121.024833,CA,2457265.5,0.01,2015-08-31,91702,"9516, San Gabriel Canyon Road, Azusa, Los Angeles County, California, 91702, United States"
19694,26784,2015,Miscellaneous,38.217092,-122.253135,CA,2457285.5,1.0,2015-09-20,91759,"7626, Mount Baldy Road, San Bernardino County, California, 91759, United States"
19695,26785,2015,Missing/Undefined,36.81167,-121.34589,CA,2457276.5,0.25,2015-09-11,91759,"Mount Baldy Road, San Bernardino County, California, 91759, United States"
19696,26786,2015,Missing/Undefined,39.440833,-121.515833,CA,2457232.5,2.6,2015-07-29,91759,"Mount Baldy Road, Los Angeles County, California, 91759, United States"
19697,26788,2015,Missing/Undefined,38.953157,-121.107388,CA,2457244.5,0.01,2015-08-10,91750,"2439, San Dimas Canyon Road, Los Angeles County, California, 91750, United States"
19698,26789,2015,Missing/Undefined,38.69719,-120.805871,CA,2457274.5,0.01,2015-09-09,91001,"3945, Fair Oaks Avenue, Altadena, Los Angeles County, California, 91001, United States"
19699,26791,2015,Missing/Undefined,37.448664,-120.797137,CA,2457246.5,0.2,2015-08-12,91011,"Angeles Crest Highway, Pasadena, Los Angeles County, California, 91011, United States"
19700,26793,2015,Missing/Undefined,38.891167,-121.282483,CA,2457283.5,0.1,2015-09-18,91001,"Millard Falls Trail, Los Angeles County, California, 91001, United States"
19701,26794,2015,Equipment Use,38.82792,-122.525562,CA,2457258.5,24.65,2015-08-24,91023,"Rincon-Red Box Road, Los Angeles County, California, 91023, United States"
19702,26796,2015,Miscellaneous,38.976342,-121.098247,CA,2457216.5,0.25,2015-07-13,91342,"13398, Little Tujunga Canyon Road, Los Angeles County, California, 91342, United States"
19703,26797,2015,Debris Burning,39.405329,-123.801873,CA,2457211.5,0.01,2015-07-08,91024,"Santa Anita Canyon Avenue, Monrovia, Los Angeles County, California, 91024, United States"
19704,26801,2015,Equipment Use,38.003,-121.960333,CA,2457230.5,37.0,2015-07-27,91001,"Fair Oaks Avenue, Altadena, Los Angeles County, California, 91001, United States"
19705,26802,2015,Miscellaneous,39.370325,-121.100364,CA,2457205.5,0.29,2015-07-02,91342,"12537, Lopez Canyon Road, Lopez/Kagel Canyons, Los Angeles, Los Angeles County, California, 91342, United States"
19706,26803,2015,Debris Burning,40.471067,-123.6973,CA,2457210.5,0.1,2015-07-07,91011,"5680, Bramblewood Road, La Cañada Flintridge, Los Angeles County, California, 91011, United States"
19707,26804,2015,Miscellaneous,37.8395,-122.184167,CA,2457242.5,0.05,2015-08-08,91342,"11462, Lemoncrest Avenue, Lake View Terrace, Los Angeles, Los Angeles County, California, 91342, United States"
19708,26805,2015,Smoking,40.01375,-123.629883,CA,2457225.5,1.9,2015-07-22,91342-4119,"May Canyon Road, Los Angeles, Los Angeles County, California, 91342-4119, United States"
19709,26806,2015,Missing/Undefined,40.832633,-124.172783,CA,2457219.5,11.0,2015-07-16,91001,"Mount Lowe Motorway, Los Angeles County, California, 91001, United States"
19710,26808,2015,Smoking,36.977842,-120.635588,CA,2457288.5,0.01,2015-09-23,91040,"11457, Big Tujunga Canyon Road, Sunland, Los Angeles, Los Angeles County, California, 91040, United States"
19711,26809,2015,Missing/Undefined,38.728819,-121.374573,CA,2457278.5,0.1,2015-09-13,91011,"Angeles Crest Highway, Los Angeles County, California, 91011, United States"
19712,26810,2015,Missing/Undefined,36.88198,-121.662005,CA,2457225.5,0.1,2015-07-22,91024,"774, Auburn Avenue, Sierra Madre, Los Angeles County, California, 91024, United States"
19713,26816,2015,Missing/Undefined,40.52773,-122.17639,CA,2457252.5,7.0,2015-08-18,91011,"Gabrielino Trail, Pasadena, Los Angeles County, California, 91011, United States"
19714,26817,2015,Arson,36.96853,-120.049839,CA,2457246.5,1.0,2015-08-12,91011,"Mt Lukens Road ANF 3N27, La Cañada Flintridge, Los Angeles County, California, 91011, United States"
19715,26818,2015,Smoking,38.396577,-122.36175,CA,2457225.5,0.01,2015-07-22,91001-2415,"The Cobb Estate, Altadena Crest Trail, Altadena, Los Angeles County, California, 91001-2415, United States"
19716,26821,2015,Miscellaneous,38.339427,-120.610877,CA,2457253.5,0.25,2015-08-19,91342-4119,"Olive View Lane, Los Angeles, Los Angeles County, California, 91342-4119, United States"
19717,26823,2015,Equipment Use,37.515906,-120.452933,CA,2457262.5,0.25,2015-08-28,93563,"Big Pines Road, Mile High, Los Angeles County, California, 93563, United States"
19718,26824,2015,Missing/Undefined,36.67797,-119.740699,CA,2457214.5,0.25,2015-07-11,92679,"Cabin #1, Trabuco Creek Road, Trabuco Canyon, Orange County, California, 92679, United States"
19719,26826,2015,Missing/Undefined,36.385833,-118.9425,CA,2457238.5,0.2,2015-08-04,92676,"30558, Belha Way, Orange County, California, 92676, United States"
19720,26827,2015,Missing/Undefined,38.003684,-120.26927,CA,2457287.5,3.02,2015-09-22,92016,"I 8, San Diego County, California, 92016, United States"
19721,26828,2015,Miscellaneous,33.066242,-116.577898,CA,2457230.5,0.01,2015-07-27,91903,"San Diego County, California, 91903, United States"
19722,26830,2015,Arson,36.741603,-119.440105,CA,2457208.5,1.0,2015-07-05,91962,"Conquistador Trail, San Diego County, California, 91962, United States"
19723,26831,2015,Miscellaneous,36.938333,-121.771,CA,2457247.5,0.25,2015-08-13,91901,"3580, Emmanuel Way, San Diego County, California, 91901, United States"
19724,26832,2015,Miscellaneous,36.88032,-119.83918,CA,2457262.5,0.1,2015-08-28,91962,"45, I 8, Laguna Junction, San Diego County, California, 91962, United States"
19725,26833,2015,Miscellaneous,35.533201,-120.737391,CA,2457208.5,0.01,2015-07-05,91962,"I 8, Pine Valley, San Diego County, California, 91962, United States"
19726,26834,2015,Miscellaneous,32.737821,-116.970157,CA,2457249.5,0.1,2015-08-15,92016,"I 8, San Diego County, California, 92016, United States"
19727,26835,2015,Miscellaneous,37.374583,-120.595527,CA,2457281.5,0.01,2015-09-16,92016,"I 8, San Diego County, California, 92016, United States"
19728,26836,2015,Equipment Use,40.010622,-122.200169,CA,2457271.5,1.5,2015-09-06,91962,"34376, Old Highway 80, San Diego County, California, 91962, United States"
19729,26837,2015,Miscellaneous,40.296909,-122.396849,CA,2457228.5,1.0,2015-07-25,91948,"Burnt Rancheria Campground, Mount Laguna, San Diego County, California, 91948, United States"
19730,26839,2015,Miscellaneous,37.789173,-120.746275,CA,2457262.5,0.1,2015-08-28,91901,"23763, Japatul Valley Road, San Diego County, California, 91901, United States"
19731,26840,2015,Miscellaneous,35.66009,-120.514182,CA,2457292.5,1.0,2015-09-27,91901,"3420, Sky Ridge, San Diego County, California, 91901, United States"
19732,26841,2015,Missing/Undefined,33.64153,-117.175654,CA,2457260.5,0.01,2015-08-26,91462,"I 8, San Diego County, California, 91462, United States"
19733,26842,2015,Missing/Undefined,36.952117,-121.742617,CA,2457238.5,0.25,2015-08-04,91901,"21415, Japatul Road, San Diego County, California, 91901, United States"
19734,26843,2015,Miscellaneous,41.1994,-122.275533,CA,2457285.5,0.1,2015-09-20,91962,"Deer Creek trail, San Diego County, California, 91962, United States"
19735,26847,2015,Missing/Undefined,33.997231,-117.025666,CA,2457231.5,0.01,2015-07-28,91931,"NFS access road, Beulah Picnic Ground, San Diego County, California, 91931, United States"
19736,26848,2015,Missing/Undefined,38.338316,-121.973857,CA,2457250.5,0.2,2015-08-16,91903,"I 8, The Willows, San Diego County, California, 91903, United States"
19737,26850,2015,Miscellaneous,38.714636,-121.049799,CA,2457286.5,2.89,2015-09-21,91901,"21220, Old Oak Road, San Diego County, California, 91901, United States"
19738,26852,2015,Miscellaneous,36.19319,-121.144332,CA,2457208.5,0.01,2015-07-05,91948,"Wooded Hill Road, San Diego County, California, 91948, United States"
19739,26854,2015,Equipment Use,38.440102,-122.152262,CA,2457209.5,0.35,2015-07-06,91948,"Desert View Picnic Area, Desert View Road, Mount Laguna, San Diego County, California, 91948, United States"
19740,26856,2015,Smoking,38.070687,-122.120923,CA,2457289.5,0.01,2015-09-24,09219,"16232, Sequan Truck Trail, San Diego County, California, 09219, United States"
19741,26857,2015,Arson,39.189047,-121.066463,CA,2457228.5,0.39,2015-07-25,91948,"Pacific Crest National Scenic Trail #2000, San Diego County, California, 91948, United States"
19742,26858,2015,Lightning,36.566538,-121.913028,CA,2457222.5,0.01,2015-07-19,91948,"12707, Sunrise Highway, San Diego County, California, 91948, United States"
19743,26859,2015,Miscellaneous,36.640797,-119.529499,CA,2457230.5,0.25,2015-07-27,92016,"South Forty Road, San Diego County, California, 92016, United States"
19744,26860,2015,Missing/Undefined,38.575156,-120.70986,CA,2457285.5,0.5,2015-09-20,91948,"Los Huecos Reservoir, Los Huecos Reservoir Road, San Diego County, California, 91948, United States"
19745,26861,2015,Children,37.290027,-119.63977,CA,2457278.5,13.0,2015-09-13,92882,"3564, Rawley Street, Corona, Riverside County, California, 92882, United States"
19746,26864,2015,Debris Burning,37.291847,-120.317278,CA,2457226.5,0.15,2015-07-23,92883,"13288, Mountain Road, Horsethief Canyon Ranch, Riverside County, California, 92883, United States"
19747,26865,2015,Lightning,39.420223,-121.523224,CA,2457241.5,1.0,2015-08-07,90000,"North Main Divide Road, Orange County, California, 90000, United States"
19748,26866,2015,Missing/Undefined,39.649691,-123.779167,CA,2457256.5,0.02,2015-08-22,92678,"Trabuco Creek Road, Mission Viejo, Orange County, California, 92678, United States"
19749,26867,2015,Lightning,37.418586,-119.729018,CA,2457205.5,1.3,2015-07-02,92676,"28608, Hillside Lane, Orange County, California, 92676, United States"
19750,26868,2015,Missing/Undefined,37.231094,-120.994257,CA,2457224.5,1.0,2015-07-21,90000,"Blue Jay Campground, Orange County, California, 90000, United States"
19751,26870,2015,Smoking,33.975806,-117.475774,CA,2457243.5,1.0,2015-08-09,92676,"11264, Black Star Canyon Road, Orange County, California, 92676, United States"
19752,26871,2015,Missing/Undefined,36.57398,-120.191499,CA,2457228.5,0.01,2015-07-25,92530,"40154, Ortega Highway, Riverside County, California, 92530, United States"
19753,26872,2015,Arson,33.656629,-116.233992,CA,2457241.5,0.25,2015-08-07,92530,"Hollister Drive, Lakeland Village, Riverside County, California, 92530, United States"
19754,26873,2015,Arson,40.621967,-122.321333,CA,2457227.5,0.01,2015-07-24,90000,"Blue Jay Campground, Orange County, California, 90000, United States"
19755,26874,2015,Miscellaneous,33.954515,-117.226512,CA,2457207.5,0.1,2015-07-04,90000,"Blue Jay Campground, Orange County, California, 90000, United States"
19756,26875,2015,Children,40.085961,-122.173912,CA,2457275.5,0.08,2015-09-10,92530,"Ortega Highway, Lakeland Village, Lake Elsinore, Riverside County, California, 92530, United States"
19757,26876,2015,Miscellaneous,38.946986,-121.095529,CA,2457260.5,0.1,2015-08-26,90000,"Blue Jay Campground, Orange County, California, 90000, United States"
19758,26877,2015,Miscellaneous,37.216887,-119.674794,CA,2457224.5,0.01,2015-07-21,92610,"Santiago Canyon Road, Portola Hills, Lake Forest, Orange County, California, 92610, United States"
19759,26878,2015,Miscellaneous,37.017533,-121.719217,CA,2457286.5,2.0,2015-09-21,92530,"32395, Ortega Highway, El Cariso Village, Riverside County, California, 92530, United States"
19760,26879,2015,Lightning,40.114752,-123.755707,CA,2457235.5,0.1,2015-08-01,92085,"Ronald W. Caspers Wilderness Park, Orange County, California, 92085, United States"
19761,26881,2015,Miscellaneous,38.510134,-122.927089,CA,2457207.5,0.24,2015-07-04,92679,"Ortega Highway, Orange County, California, 92679, United States"
19762,26882,2015,Debris Burning,39.340904,-121.37865,CA,2457230.5,0.1,2015-07-27,92887,"Pipeline Trail, Anaheim, Orange County, California, 92887, United States"
19763,26883,2015,Missing/Undefined,38.75805,-120.595817,CA,2457253.5,0.1,2015-08-19,92679,"35075, Ortega Highway, San Juan Hot Springs, Orange County, California, 92679, United States"
19764,26884,2015,Miscellaneous,36.688168,-119.06716,CA,2457251.5,3.2,2015-08-17,92060,"Pala Road, La Jolla Amago, San Diego County, California, 92060, United States"
19765,26887,2015,Missing/Undefined,38.346908,-122.267426,CA,2457287.5,0.01,2015-09-22,92060,"9, San Diego County, California, 92060, United States"
19766,26889,2015,Missing/Undefined,39.501869,-121.605211,CA,2457246.5,0.1,2015-08-12,92038,"Boulder Creek Road, Pine Hills, San Diego County, California, 92038, United States"
19767,26894,2015,Missing/Undefined,33.923273,-116.810042,CA,2457262.5,0.25,2015-08-28,92060,"21425, State Park Road, Palomar Mountain, San Diego County, California, 92060, United States"
19768,26897,2015,Miscellaneous,37.044311,-119.92393,CA,2457219.5,10.0,2015-07-16,92070,"26925, Mesa Grande Road, Mesa Grande, San Diego County, California, 92070, United States"
19769,26902,2015,Lightning,40.1941,-123.627317,CA,2457235.5,0.1,2015-08-01,92060,"33525, Evergreen Trail, Palomar Mountain, San Diego County, California, 92060, United States"
19770,26906,2015,Missing/Undefined,33.902779,-117.173925,CA,2457208.5,0.01,2015-07-05,92059,"12421, Rancho Heights Road, Pala / Páala, San Diego County, California, 92059, United States"
19771,26907,2015,Miscellaneous,38.323784,-122.246667,CA,2457232.5,0.1,2015-07-29,92059,"Pala Temecula Road, San Diego County, California, 92059, United States"
19772,26908,2015,Miscellaneous,33.935467,-117.112431,CA,2457241.5,0.5,2015-08-07,92060,"Fry Creek Campground, San Diego County, California, 92060, United States"
19773,26911,2015,Arson,38.953016,-122.728746,CA,2457233.5,0.01,2015-07-30,92060,"33691, Bailey Meadow Road, Palomar Mountain, San Diego County, California, 92060, United States"
19774,26914,2015,Missing/Undefined,37.448664,-120.797137,CA,2457252.5,0.01,2015-08-18,93546,"Sawmill Cutoff, Mammoth Lakes, Mono County, California, 93546, United States"
19775,26915,2015,Miscellaneous,37.904906,-120.472523,CA,2457233.5,0.5,2015-07-30,93546,"Old Shady Rest CG, Sawmill Cutoff, Mammoth Lakes, Mono County, California, 93546, United States"
19776,26916,2015,Equipment Use,36.861491,-121.585028,CA,2457273.5,7.0,2015-09-08,93546,"Antelope Springs Road, Mono County, California, 93546, United States"
19777,26917,2015,Miscellaneous,37.264829,-120.469697,CA,2457212.5,0.01,2015-07-09,93546,"Highway 395, Dave Wood Mammoth Ranch, Mono County, California, 93546, United States"
19778,26918,2015,Miscellaneous,38.721137,-122.138512,CA,2457247.5,0.01,2015-08-13,93546,"Lava Flow Road, Mammoth Lakes, Mono County, California, 93546, United States"
19779,26919,2015,Missing/Undefined,37.975522,-120.349427,CA,2457233.5,0.01,2015-07-30,93546,"Sherwin Creek Road, Dave Wood Mammoth Ranch, Mono County, California, 93546, United States"
19780,26920,2015,Debris Burning,38.52432,-122.983033,CA,2457284.5,0.01,2015-09-19,93546,"Downtown, Mammoth Lakes, Mono County, California, 93546, United States"
19781,26922,2015,Debris Burning,40.21405,-123.7862,CA,2457280.5,100.0,2015-09-15,96086,"Seiad Valley, Siskiyou County, California, 96086, United States"
19782,26929,2015,Lightning,40.23225,-123.61825,CA,2457234.5,0.1,2015-07-31,96071,"Pacific Crest National Scenic Trail #2000, Old Station, Shasta County, California, 96071, United States"
19783,26930,2015,Miscellaneous,37.209773,-121.723009,CA,2457244.5,3.0,2015-08-10,96040,"CA 89, Hat Creek, Shasta County, California, 96040, United States"
